Price,Title,Location,Date,Url
14 лв.,RAM паметГАРАНЦИЯ 2GB DDR2/DDR3 800/667/1333 МHz за лаптоп и настолен,гр. Горна Оряховица,днес 09:20,https://www.olx.bg/ad/ram-pametgarantsiya-2gb-ddr2-ddr3-800-667-1333-mhz-za-laptop-i-nastolen-CID632-ID6jCgU.html#1f58e52379
7 лв.,Стара РАМ ПАМЕТ ram,"гр. Смолян, Стар център",днес 09:12,https://www.olx.bg/ad/stara-ram-pamet-ram-CID632-ID5leko.html#1f58e52379
35 лв.,Ram памет elpida 2x2gb DDR3 PC3,"гр. Бургас, Зорница",днес 08:36,https://www.olx.bg/ad/ram-pamet-elpida-2x2gb-ddr3-pc3-CID632-ID88nkP.html#1f58e52379
24 лв.,1GB DDR1 SO-DIMM PC2700 Hynix Рам памет за лаптоп ram ddr1 pamet lapt,"гр. Пловдив, Христо Смирненски",днес 07:59,https://www.olx.bg/ad/1gb-ddr1-so-dimm-pc2700-hynix-ram-pamet-za-laptop-ram-ddr1-pamet-lapt-CID632-ID4EjRQ.html#1f58e52379
385 лв.,Видео карта Asus Strix GTX 1070 8gb RAM,"гр. София, Красна поляна 3",днес 07:22,https://www.olx.bg/ad/video-karta-asus-strix-gtx-1070-8gb-ram-CID632-ID8a6GH.html#1f58e52379
24 лв.,2GB DDR2 800mhZ PC2-6400U RAM РАМ pamet памет за компютър Hynix,"гр. Пловдив, Христо Смирненски",днес 06:24,https://www.olx.bg/ad/2gb-ddr2-800mhz-pc2-6400u-ram-ram-pamet-pamet-za-kompyutar-hynix-CID632-ID6yKZB.html#1f58e52379
70 лв.,RAM DDR3L 2 по 4Gb За лаптоп,"гр. Враца, Река Лева",днес 06:20,https://www.olx.bg/ad/ram-ddr3l-2-po-4gb-za-laptop-CID632-ID7TZQD.html#1f58e52379
50 лв.,Рам памет - Ram kit 4x2GB DDR3 1600Mhz,гр. Елхово,днес 02:16,https://www.olx.bg/ad/ram-pamet-ram-kit-4x2gb-ddr3-1600mhz-CID632-ID86eSe.html#1f58e52379
139.99 лв.,"Дънна платка 1155, процеоср Intel core I3 2100 3.1GHz, RAM 8GB DDR3",гр. Харманли,вчера 23:39,https://www.olx.bg/ad/danna-platka-1155-protseosr-intel-core-i3-2100-3-1ghz-ram-8gb-ddr3-CID632-ID88shX.html#1f58e52379
75 лв.,Ram памет за лаптоп ddr4 8gb 2400mhz,гр. Сопот,вчера 23:03,https://www.olx.bg/ad/ram-pamet-za-laptop-ddr4-8gb-2400mhz-CID632-ID7Pqtt.html#1f58e52379
30 лв.,RAM памет DDR за настолен компютър,"гр. София, Орландовци",вчера 22:07,https://www.olx.bg/ad/ram-pamet-ddr-za-nastolen-kompyutar-CID632-ID82BFg.html#1f58e52379
7 лв.,RAM за лаптоп Hynix 1GB DDR2/ 800 Mhz,"гр. София, 7-ми 11-ти километър",11  апр,https://www.olx.bg/ad/ram-za-laptop-hynix-1gb-ddr2-800-mhz-CID632-ID6nbqI.html#1f58e52379
29 лв.,RAM памети за лаптоп 4GB DDR3 SODIMM PC3-10600 for Noteook,"гр. Русе, Център",вчера 12:51,https://www.olx.bg/ad/ram-pameti-za-laptop-4gb-ddr3-sodimm-pc3-10600-for-noteook-CID632-ID899Nu.html#1f58e52379
35 лв.,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.","гр. Бургас, Акациите",днес 10:59,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
33 лв.,"Памет DDR3 4GB за настолен PC, лаптоп и работни станции RAM РАМ","гр. София, Левски Г",вчера 09:12,https://www.olx.bg/ad/pamet-ddr3-4gb-za-nastolen-pc-laptop-i-rabotni-stantsii-ram-ram-CID632-ID5wHqc.html#1f58e52379
9 лв.,RAM Памет за лаптоп 2GB DDR3,"гр. Русе, Център",14  апр,https://www.olx.bg/ad/ram-pamet-za-laptop-2gb-ddr3-CID632-ID7s1Pr.html#1f58e52379
23 лв.,RAM памет DDR3 2GB / 1333MHz Kingston за Лаптоп,с. Змеица,днес 21:03,https://www.olx.bg/ad/ram-pamet-ddr3-2gb-1333mhz-kingston-za-laptop-CID632-ID8a9oF.html#1f58e52379
10 лв.,Стара RAM памет,"гр. Бургас, Братя Миладинови",днес 20:20,https://www.olx.bg/ad/stara-ram-pamet-CID632-ID86e06.html#1f58e52379
60 лв.,Kingston 2x4gb (8gb) DDR4 RAM 2400mhz,"гр. София, Славия",днес 20:16,https://www.olx.bg/ad/kingston-2x4gb-8gb-ddr4-ram-2400mhz-CID632-ID8a9h3.html#1f58e52379
119 лв.,16GB DDR3 Kingston 1600Mhz HyperX RAM памет CL9 2x8GB,"гр. София, Младост 1",днес 18:57,https://www.olx.bg/ad/16gb-ddr3-kingston-1600mhz-hyperx-ram-pamet-cl9-2x8gb-CID632-ID8a91b.html#1f58e52379
80 лв.,"RAM памет Corsair 2x4=8Gb DDR3, 1333MHz от MacBook Pro",гр. Чепеларе,днес 18:45,https://www.olx.bg/ad/ram-pamet-corsair-2x48gb-ddr3-1333mhz-ot-macbook-pro-CID632-ID82Vsd.html#1f58e52379
8 лв.,RAM памет за лаптоп,"гр. София, Младост 4",днес 18:43,https://www.olx.bg/ad/ram-pamet-za-laptop-CID632-ID845u2.html#1f58e52379
80 лв.,РАМ / RAM Corsair 8GB XMS3 CMX8GX3M1A1600C11,"гр. Шумен, Математическа гимназия",днес 18:15,https://www.olx.bg/ad/ram-ram-corsair-8gb-xms3-cmx8gx3m1a1600c11-CID632-ID8a8SE.html#1f58e52379
10 лв.,РАМ/RAM памет за лаптоп DDR3 SODIMM,"гр. София, Зона Б-18",днес 18:13,https://www.olx.bg/ad/ram-ram-pamet-za-laptop-ddr3-sodimm-CID632-ID7vs7o.html#1f58e52379
7 лв.,"Процесори, дънни платки и RAM памет за компютър","гр. Русе, Дружба 3",днес 17:14,https://www.olx.bg/ad/protsesori-danni-platki-i-ram-pamet-za-kompyutar-CID632-ID8a8Dz.html#1f58e52379
229 лв.,"Памет RAM 16GB (2x8GB) Kingston Hyper X Predator RGB 3200Mhz,DDR4,CL16","гр. София, Орландовци",днес 17:00,https://www.olx.bg/ad/pamet-ram-16gb-2x8gb-kingston-hyper-x-predator-rgb-3200mhz-ddr4-cl16-CID632-ID7YgXA.html#1f58e52379
25 лв.,Mt 8jtf 4gb (2X2gb) ddr3 DIMM RAM,"гр. Стара Загора, Три чучура - север",днес 15:53,https://www.olx.bg/ad/mt-8jtf-4gb-2x2gb-ddr3-dimm-ram-CID632-ID8a8ij.html#1f58e52379
30 лв.,"Ram 4 Gb, DDR 3 памет за лаптоп",с. Панчарево,днес 15:43,https://www.olx.bg/ad/ram-4-gb-ddr-3-pamet-za-laptop-CID632-ID8a8fM.html#1f58e52379
150 лв.,"RAM памет за лаптоп 16GB (1x16GB) DDR4 SO-DIMM 2666MHz, 1.2V","гр. Русе, Дружба 1",днес 15:39,https://www.olx.bg/ad/ram-pamet-za-laptop-16gb-1x16gb-ddr4-so-dimm-2666mhz-1-2v-CID632-ID8a8eu.html#1f58e52379
20 лв.,Ram 512 ddr400,гр. Димитровград,днес 15:32,https://www.olx.bg/ad/ram-512-ddr400-CID632-ID85zqq.html#1f58e52379
45 лв.,8GB SAMSUNG DDR-4 - ECC - 2133MHz - UDIMM - RAM - памет,"гр. София, Център",днес 15:20,https://www.olx.bg/ad/8gb-samsung-ddr-4-ecc-2133mhz-udimm-ram-pamet-CID632-ID7E8l7.html#1f58e52379
55 лв.,HP Server RAM 4GB 1Rx4 PC3-10600R-9 Kit,"гр. София, Бъкстон",днес 15:16,https://www.olx.bg/ad/hp-server-ram-4gb-1rx4-pc3-10600r-9-kit-CID632-ID5Y238.html#1f58e52379
60 лв.,"Дънна платка Z77, процесор Intel® Core™ i7-3770 + RAM 4x8GB","гр. София, Стрелбище",днес 14:34,https://www.olx.bg/ad/danna-platka-z77-protsesor-intel-core-i7-3770-ram-4x8gb-CID632-ID8a7Zv.html#1f58e52379
7 лв.,Kingston / Hynix RAM DDR2 1GB,"гр. Бургас, Център",днес 14:28,https://www.olx.bg/ad/kingston-hynix-ram-ddr2-1gb-CID632-ID83VTs.html#1f58e52379
33 лв.,RAM памет Кит 4GB,"гр. Сливен, Център",днес 12:29,https://www.olx.bg/ad/ram-pamet-kit-4gb-CID632-ID8a7w4.html#1f58e52379
105 лв.,RAM DDR4 2666MHz Samsung 16GB (2x8GB) SO-DIMM 260Pin,"гр. София, Княжево",днес 12:15,https://www.olx.bg/ad/ram-ddr4-2666mhz-samsung-16gb-2x8gb-so-dimm-260pin-CID632-ID8a7r7.html#1f58e52379
30 лв.,RAM DDR3 1333MHz Samsung 4GB SO-DIMM 204Pin,"гр. София, Княжево",днес 12:07,https://www.olx.bg/ad/ram-ddr3-1333mhz-samsung-4gb-so-dimm-204pin-CID632-ID8a7pt.html#1f58e52379
190 лв.,"Intel i3 3320, motherboard ASUS 1155, RAM","гр. Пловдив, Южен",днес 12:01,https://www.olx.bg/ad/intel-i3-3320-motherboard-asus-1155-ram-CID632-ID84w9w.html#1f58e52379
10 лв.,"RAM memory- РАМ памети DDR II, DDR 400","гр. София, Гео Милев",днес 11:43,https://www.olx.bg/ad/ram-memory-ram-pameti-ddr-ii-ddr-400-CID632-ID8a7jx.html#1f58e52379
35 лв.,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.","гр. Бургас, Акациите",днес 10:59,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
40 лв.,2х2 GB RAM оперативна памет DDR3,"гр. София, Яворов",днес 10:58,https://www.olx.bg/ad/2h2-gb-ram-operativna-pamet-ddr3-CID632-ID8a77D.html#1f58e52379
22 лв.,RAM памет 2GB DDR3 Samsung,гр. Гоце Делчев,днес 10:26,https://www.olx.bg/ad/ram-pamet-2gb-ddr3-samsung-CID632-ID81fuC.html#1f58e52379
15 лв.,RAM памет Buffalo Select 3gb (крайна цена),"гр. Благоевград, Идеален център",днес 10:24,https://www.olx.bg/ad/ram-pamet-buffalo-select-3gb-krayna-tsena-CID632-ID847F6.html#1f58e52379
8 лв.,"Рам памет, memory ram за лаптоп 1гб","гр. Варна, Гръцка махала",днес 09:52,https://www.olx.bg/ad/ram-pamet-memory-ram-za-laptop-1gb-CID632-ID7j1WP.html#1f58e52379
15 лв.,Ram / SIMM Памет,"гр. Сливен, Сини камъни",днес 09:36,https://www.olx.bg/ad/ram-simm-pamet-CID632-ID5DGyc.html#1f58e52379
14 лв.,RAM паметГАРАНЦИЯ 2GB DDR2/DDR3 800/667/1333 МHz за лаптоп и настолен,гр. Горна Оряховица,днес 09:20,https://www.olx.bg/ad/ram-pametgarantsiya-2gb-ddr2-ddr3-800-667-1333-mhz-za-laptop-i-nastolen-CID632-ID6jCgU.html#1f58e52379
7 лв.,Стара РАМ ПАМЕТ ram,"гр. Смолян, Стар център",днес 09:12,https://www.olx.bg/ad/stara-ram-pamet-ram-CID632-ID5leko.html#1f58e52379
35 лв.,Ram памет elpida 2x2gb DDR3 PC3,"гр. Бургас, Зорница",днес 08:36,https://www.olx.bg/ad/ram-pamet-elpida-2x2gb-ddr3-pc3-CID632-ID88nkP.html#1f58e52379
24 лв.,1GB DDR1 SO-DIMM PC2700 Hynix Рам памет за лаптоп ram ddr1 pamet lapt,"гр. Пловдив, Христо Смирненски",днес 07:59,https://www.olx.bg/ad/1gb-ddr1-so-dimm-pc2700-hynix-ram-pamet-za-laptop-ram-ddr1-pamet-lapt-CID632-ID4EjRQ.html#1f58e52379
385 лв.,Видео карта Asus Strix GTX 1070 8gb RAM,"гр. София, Красна поляна 3",днес 07:22,https://www.olx.bg/ad/video-karta-asus-strix-gtx-1070-8gb-ram-CID632-ID8a6GH.html#1f58e52379
24 лв.,2GB DDR2 800mhZ PC2-6400U RAM РАМ pamet памет за компютър Hynix,"гр. Пловдив, Христо Смирненски",днес 06:24,https://www.olx.bg/ad/2gb-ddr2-800mhz-pc2-6400u-ram-ram-pamet-pamet-za-kompyutar-hynix-CID632-ID6yKZB.html#1f58e52379
70 лв.,RAM DDR3L 2 по 4Gb За лаптоп,"гр. Враца, Река Лева",днес 06:20,https://www.olx.bg/ad/ram-ddr3l-2-po-4gb-za-laptop-CID632-ID7TZQD.html#1f58e52379
50 лв.,Рам памет - Ram kit 4x2GB DDR3 1600Mhz,гр. Елхово,днес 02:16,https://www.olx.bg/ad/ram-pamet-ram-kit-4x2gb-ddr3-1600mhz-CID632-ID86eSe.html#1f58e52379
139.99 лв.,"Дънна платка 1155, процеоср Intel core I3 2100 3.1GHz, RAM 8GB DDR3",гр. Харманли,вчера 23:39,https://www.olx.bg/ad/danna-platka-1155-protseosr-intel-core-i3-2100-3-1ghz-ram-8gb-ddr3-CID632-ID88shX.html#1f58e52379
75 лв.,Ram памет за лаптоп ddr4 8gb 2400mhz,гр. Сопот,вчера 23:03,https://www.olx.bg/ad/ram-pamet-za-laptop-ddr4-8gb-2400mhz-CID632-ID7Pqtt.html#1f58e52379
30 лв.,RAM памет DDR за настолен компютър,"гр. София, Орландовци",вчера 22:07,https://www.olx.bg/ad/ram-pamet-ddr-za-nastolen-kompyutar-CID632-ID82BFg.html#1f58e52379
7 лв.,RAM за лаптоп Hynix 1GB DDR2/ 800 Mhz,"гр. София, 7-ми 11-ти километър",11  апр,https://www.olx.bg/ad/ram-za-laptop-hynix-1gb-ddr2-800-mhz-CID632-ID6nbqI.html#1f58e52379
29 лв.,RAM памети за лаптоп 4GB DDR3 SODIMM PC3-10600 for Noteook,"гр. Русе, Център",вчера 12:51,https://www.olx.bg/ad/ram-pameti-za-laptop-4gb-ddr3-sodimm-pc3-10600-for-noteook-CID632-ID899Nu.html#1f58e52379
35 лв.,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.","гр. Бургас, Акациите",днес 10:59,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
33 лв.,"Памет DDR3 4GB за настолен PC, лаптоп и работни станции RAM РАМ","гр. София, Левски Г",вчера 09:12,https://www.olx.bg/ad/pamet-ddr3-4gb-za-nastolen-pc-laptop-i-rabotni-stantsii-ram-ram-CID632-ID5wHqc.html#1f58e52379
9 лв.,RAM Памет за лаптоп 2GB DDR3,"гр. Русе, Център",14  апр,https://www.olx.bg/ad/ram-pamet-za-laptop-2gb-ddr3-CID632-ID7s1Pr.html#1f58e52379
23 лв.,RAM памет DDR3 2GB / 1333MHz Kingston за Лаптоп,с. Змеица,днес 21:03,https://www.olx.bg/ad/ram-pamet-ddr3-2gb-1333mhz-kingston-za-laptop-CID632-ID8a9oF.html#1f58e52379
10 лв.,Стара RAM памет,"гр. Бургас, Братя Миладинови",днес 20:20,https://www.olx.bg/ad/stara-ram-pamet-CID632-ID86e06.html#1f58e52379
60 лв.,Kingston 2x4gb (8gb) DDR4 RAM 2400mhz,"гр. София, Славия",днес 20:16,https://www.olx.bg/ad/kingston-2x4gb-8gb-ddr4-ram-2400mhz-CID632-ID8a9h3.html#1f58e52379
119 лв.,16GB DDR3 Kingston 1600Mhz HyperX RAM памет CL9 2x8GB,"гр. София, Младост 1",днес 18:57,https://www.olx.bg/ad/16gb-ddr3-kingston-1600mhz-hyperx-ram-pamet-cl9-2x8gb-CID632-ID8a91b.html#1f58e52379
80 лв.,"RAM памет Corsair 2x4=8Gb DDR3, 1333MHz от MacBook Pro",гр. Чепеларе,днес 18:45,https://www.olx.bg/ad/ram-pamet-corsair-2x48gb-ddr3-1333mhz-ot-macbook-pro-CID632-ID82Vsd.html#1f58e52379
8 лв.,RAM памет за лаптоп,"гр. София, Младост 4",днес 18:43,https://www.olx.bg/ad/ram-pamet-za-laptop-CID632-ID845u2.html#1f58e52379
80 лв.,РАМ / RAM Corsair 8GB XMS3 CMX8GX3M1A1600C11,"гр. Шумен, Математическа гимназия",днес 18:15,https://www.olx.bg/ad/ram-ram-corsair-8gb-xms3-cmx8gx3m1a1600c11-CID632-ID8a8SE.html#1f58e52379
10 лв.,РАМ/RAM памет за лаптоп DDR3 SODIMM,"гр. София, Зона Б-18",днес 18:13,https://www.olx.bg/ad/ram-ram-pamet-za-laptop-ddr3-sodimm-CID632-ID7vs7o.html#1f58e52379
7 лв.,"Процесори, дънни платки и RAM памет за компютър","гр. Русе, Дружба 3",днес 17:14,https://www.olx.bg/ad/protsesori-danni-platki-i-ram-pamet-za-kompyutar-CID632-ID8a8Dz.html#1f58e52379
229 лв.,"Памет RAM 16GB (2x8GB) Kingston Hyper X Predator RGB 3200Mhz,DDR4,CL16","гр. София, Орландовци",днес 17:00,https://www.olx.bg/ad/pamet-ram-16gb-2x8gb-kingston-hyper-x-predator-rgb-3200mhz-ddr4-cl16-CID632-ID7YgXA.html#1f58e52379
25 лв.,Mt 8jtf 4gb (2X2gb) ddr3 DIMM RAM,"гр. Стара Загора, Три чучура - север",днес 15:53,https://www.olx.bg/ad/mt-8jtf-4gb-2x2gb-ddr3-dimm-ram-CID632-ID8a8ij.html#1f58e52379
30 лв.,"Ram 4 Gb, DDR 3 памет за лаптоп",с. Панчарево,днес 15:43,https://www.olx.bg/ad/ram-4-gb-ddr-3-pamet-za-laptop-CID632-ID8a8fM.html#1f58e52379
150 лв.,"RAM памет за лаптоп 16GB (1x16GB) DDR4 SO-DIMM 2666MHz, 1.2V","гр. Русе, Дружба 1",днес 15:39,https://www.olx.bg/ad/ram-pamet-za-laptop-16gb-1x16gb-ddr4-so-dimm-2666mhz-1-2v-CID632-ID8a8eu.html#1f58e52379
20 лв.,Ram 512 ddr400,гр. Димитровград,днес 15:32,https://www.olx.bg/ad/ram-512-ddr400-CID632-ID85zqq.html#1f58e52379
45 лв.,8GB SAMSUNG DDR-4 - ECC - 2133MHz - UDIMM - RAM - памет,"гр. София, Център",днес 15:20,https://www.olx.bg/ad/8gb-samsung-ddr-4-ecc-2133mhz-udimm-ram-pamet-CID632-ID7E8l7.html#1f58e52379
55 лв.,HP Server RAM 4GB 1Rx4 PC3-10600R-9 Kit,"гр. София, Бъкстон",днес 15:16,https://www.olx.bg/ad/hp-server-ram-4gb-1rx4-pc3-10600r-9-kit-CID632-ID5Y238.html#1f58e52379
60 лв.,"Дънна платка Z77, процесор Intel® Core™ i7-3770 + RAM 4x8GB","гр. София, Стрелбище",днес 14:34,https://www.olx.bg/ad/danna-platka-z77-protsesor-intel-core-i7-3770-ram-4x8gb-CID632-ID8a7Zv.html#1f58e52379
7 лв.,Kingston / Hynix RAM DDR2 1GB,"гр. Бургас, Център",днес 14:28,https://www.olx.bg/ad/kingston-hynix-ram-ddr2-1gb-CID632-ID83VTs.html#1f58e52379
33 лв.,RAM памет Кит 4GB,"гр. Сливен, Център",днес 12:29,https://www.olx.bg/ad/ram-pamet-kit-4gb-CID632-ID8a7w4.html#1f58e52379
105 лв.,RAM DDR4 2666MHz Samsung 16GB (2x8GB) SO-DIMM 260Pin,"гр. София, Княжево",днес 12:15,https://www.olx.bg/ad/ram-ddr4-2666mhz-samsung-16gb-2x8gb-so-dimm-260pin-CID632-ID8a7r7.html#1f58e52379
30 лв.,RAM DDR3 1333MHz Samsung 4GB SO-DIMM 204Pin,"гр. София, Княжево",днес 12:07,https://www.olx.bg/ad/ram-ddr3-1333mhz-samsung-4gb-so-dimm-204pin-CID632-ID8a7pt.html#1f58e52379
190 лв.,"Intel i3 3320, motherboard ASUS 1155, RAM","гр. Пловдив, Южен",днес 12:01,https://www.olx.bg/ad/intel-i3-3320-motherboard-asus-1155-ram-CID632-ID84w9w.html#1f58e52379
10 лв.,"RAM memory- РАМ памети DDR II, DDR 400","гр. София, Гео Милев",днес 11:43,https://www.olx.bg/ad/ram-memory-ram-pameti-ddr-ii-ddr-400-CID632-ID8a7jx.html#1f58e52379
35 лв.,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.","гр. Бургас, Акациите",днес 10:59,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
40 лв.,2х2 GB RAM оперативна памет DDR3,"гр. София, Яворов",днес 10:58,https://www.olx.bg/ad/2h2-gb-ram-operativna-pamet-ddr3-CID632-ID8a77D.html#1f58e52379
22 лв.,RAM памет 2GB DDR3 Samsung,гр. Гоце Делчев,днес 10:26,https://www.olx.bg/ad/ram-pamet-2gb-ddr3-samsung-CID632-ID81fuC.html#1f58e52379
15 лв.,RAM памет Buffalo Select 3gb (крайна цена),"гр. Благоевград, Идеален център",днес 10:24,https://www.olx.bg/ad/ram-pamet-buffalo-select-3gb-krayna-tsena-CID632-ID847F6.html#1f58e52379
8 лв.,"Рам памет, memory ram за лаптоп 1гб","гр. Варна, Гръцка махала",днес 09:52,https://www.olx.bg/ad/ram-pamet-memory-ram-za-laptop-1gb-CID632-ID7j1WP.html#1f58e52379
15 лв.,Ram / SIMM Памет,"гр. Сливен, Сини камъни",днес 09:36,https://www.olx.bg/ad/ram-simm-pamet-CID632-ID5DGyc.html#1f58e52379
14 лв.,RAM паметГАРАНЦИЯ 2GB DDR2/DDR3 800/667/1333 МHz за лаптоп и настолен,гр. Горна Оряховица,днес 09:20,https://www.olx.bg/ad/ram-pametgarantsiya-2gb-ddr2-ddr3-800-667-1333-mhz-za-laptop-i-nastolen-CID632-ID6jCgU.html#1f58e52379
7 лв.,Стара РАМ ПАМЕТ ram,"гр. Смолян, Стар център",днес 09:12,https://www.olx.bg/ad/stara-ram-pamet-ram-CID632-ID5leko.html#1f58e52379
35 лв.,Ram памет elpida 2x2gb DDR3 PC3,"гр. Бургас, Зорница",днес 08:36,https://www.olx.bg/ad/ram-pamet-elpida-2x2gb-ddr3-pc3-CID632-ID88nkP.html#1f58e52379
24 лв.,1GB DDR1 SO-DIMM PC2700 Hynix Рам памет за лаптоп ram ddr1 pamet lapt,"гр. Пловдив, Христо Смирненски",днес 07:59,https://www.olx.bg/ad/1gb-ddr1-so-dimm-pc2700-hynix-ram-pamet-za-laptop-ram-ddr1-pamet-lapt-CID632-ID4EjRQ.html#1f58e52379
385 лв.,Видео карта Asus Strix GTX 1070 8gb RAM,"гр. София, Красна поляна 3",днес 07:22,https://www.olx.bg/ad/video-karta-asus-strix-gtx-1070-8gb-ram-CID632-ID8a6GH.html#1f58e52379
24 лв.,2GB DDR2 800mhZ PC2-6400U RAM РАМ pamet памет за компютър Hynix,"гр. Пловдив, Христо Смирненски",днес 06:24,https://www.olx.bg/ad/2gb-ddr2-800mhz-pc2-6400u-ram-ram-pamet-pamet-za-kompyutar-hynix-CID632-ID6yKZB.html#1f58e52379
70 лв.,RAM DDR3L 2 по 4Gb За лаптоп,"гр. Враца, Река Лева",днес 06:20,https://www.olx.bg/ad/ram-ddr3l-2-po-4gb-za-laptop-CID632-ID7TZQD.html#1f58e52379
50 лв.,Рам памет - Ram kit 4x2GB DDR3 1600Mhz,гр. Елхово,днес 02:16,https://www.olx.bg/ad/ram-pamet-ram-kit-4x2gb-ddr3-1600mhz-CID632-ID86eSe.html#1f58e52379
139.99 лв.,"Дънна платка 1155, процеоср Intel core I3 2100 3.1GHz, RAM 8GB DDR3",гр. Харманли,вчера 23:39,https://www.olx.bg/ad/danna-platka-1155-protseosr-intel-core-i3-2100-3-1ghz-ram-8gb-ddr3-CID632-ID88shX.html#1f58e52379
75 лв.,Ram памет за лаптоп ddr4 8gb 2400mhz,гр. Сопот,вчера 23:03,https://www.olx.bg/ad/ram-pamet-za-laptop-ddr4-8gb-2400mhz-CID632-ID7Pqtt.html#1f58e52379
30 лв.,RAM памет DDR за настолен компютър,"гр. София, Орландовци",вчера 22:07,https://www.olx.bg/ad/ram-pamet-ddr-za-nastolen-kompyutar-CID632-ID82BFg.html#1f58e52379
7 лв.,RAM за лаптоп Hynix 1GB DDR2/ 800 Mhz,"гр. София, 7-ми 11-ти километър",11  апр,https://www.olx.bg/ad/ram-za-laptop-hynix-1gb-ddr2-800-mhz-CID632-ID6nbqI.html#1f58e52379
29 лв.,RAM памети за лаптоп 4GB DDR3 SODIMM PC3-10600 for Noteook,"гр. Русе, Център",вчера 12:51,https://www.olx.bg/ad/ram-pameti-za-laptop-4gb-ddr3-sodimm-pc3-10600-for-noteook-CID632-ID899Nu.html#1f58e52379
35 лв.,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.","гр. Бургас, Акациите",днес 10:59,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
33 лв.,"Памет DDR3 4GB за настолен PC, лаптоп и работни станции RAM РАМ","гр. София, Левски Г",вчера 09:12,https://www.olx.bg/ad/pamet-ddr3-4gb-za-nastolen-pc-laptop-i-rabotni-stantsii-ram-ram-CID632-ID5wHqc.html#1f58e52379
9 лв.,RAM Памет за лаптоп 2GB DDR3,"гр. Русе, Център",14  апр,https://www.olx.bg/ad/ram-pamet-za-laptop-2gb-ddr3-CID632-ID7s1Pr.html#1f58e52379
23 лв.,RAM памет DDR3 2GB / 1333MHz Kingston за Лаптоп,с. Змеица,днес 21:03,https://www.olx.bg/ad/ram-pamet-ddr3-2gb-1333mhz-kingston-za-laptop-CID632-ID8a9oF.html#1f58e52379
10 лв.,Стара RAM памет,"гр. Бургас, Братя Миладинови",днес 20:20,https://www.olx.bg/ad/stara-ram-pamet-CID632-ID86e06.html#1f58e52379
60 лв.,Kingston 2x4gb (8gb) DDR4 RAM 2400mhz,"гр. София, Славия",днес 20:16,https://www.olx.bg/ad/kingston-2x4gb-8gb-ddr4-ram-2400mhz-CID632-ID8a9h3.html#1f58e52379
119 лв.,16GB DDR3 Kingston 1600Mhz HyperX RAM памет CL9 2x8GB,"гр. София, Младост 1",днес 18:57,https://www.olx.bg/ad/16gb-ddr3-kingston-1600mhz-hyperx-ram-pamet-cl9-2x8gb-CID632-ID8a91b.html#1f58e52379
80 лв.,"RAM памет Corsair 2x4=8Gb DDR3, 1333MHz от MacBook Pro",гр. Чепеларе,днес 18:45,https://www.olx.bg/ad/ram-pamet-corsair-2x48gb-ddr3-1333mhz-ot-macbook-pro-CID632-ID82Vsd.html#1f58e52379
8 лв.,RAM памет за лаптоп,"гр. София, Младост 4",днес 18:43,https://www.olx.bg/ad/ram-pamet-za-laptop-CID632-ID845u2.html#1f58e52379
80 лв.,РАМ / RAM Corsair 8GB XMS3 CMX8GX3M1A1600C11,"гр. Шумен, Математическа гимназия",днес 18:15,https://www.olx.bg/ad/ram-ram-corsair-8gb-xms3-cmx8gx3m1a1600c11-CID632-ID8a8SE.html#1f58e52379
10 лв.,РАМ/RAM памет за лаптоп DDR3 SODIMM,"гр. София, Зона Б-18",днес 18:13,https://www.olx.bg/ad/ram-ram-pamet-za-laptop-ddr3-sodimm-CID632-ID7vs7o.html#1f58e52379
7 лв.,"Процесори, дънни платки и RAM памет за компютър","гр. Русе, Дружба 3",днес 17:14,https://www.olx.bg/ad/protsesori-danni-platki-i-ram-pamet-za-kompyutar-CID632-ID8a8Dz.html#1f58e52379
229 лв.,"Памет RAM 16GB (2x8GB) Kingston Hyper X Predator RGB 3200Mhz,DDR4,CL16","гр. София, Орландовци",днес 17:00,https://www.olx.bg/ad/pamet-ram-16gb-2x8gb-kingston-hyper-x-predator-rgb-3200mhz-ddr4-cl16-CID632-ID7YgXA.html#1f58e52379
